Solver,Benchmark,Result
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/ex1.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/fib_15.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_ex14-new.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_array_simp.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/bk-nat.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/gcnr_tacas08.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/fib_14.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_fig9.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_cegar2_vars.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_tacas_vars.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_formula22.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/fib_01.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/cggmp2005_true-unreach-call_true-termination.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/fib_16.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/gj2007_true-unreach-call_true-termination.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/fib_23_x.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_sum4.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_ex14.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/metros_1_e8_725.lus.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/DRAGON_3.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/rtp_all_e7_2500.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/DRAGON_5_e2_3018_e2_936.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/FIREFLY_4_e3_3511_e2_1923.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/car_all_e8_856_e2_585.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/speed2_e8_449.lus.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/car_2_e7_1027_e1_1047.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/durationThm_1_e3_389_e5_5.lus.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/ticket3i_6.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/FIREFLY_a3_e3_314_e2_2812.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/DRAGON_3_e1_4783_e1_3755.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/car_all.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/FIREFLY_3_e2_2236_e7_3681.lus.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/MESI_i3_e1_447_e3_1180.lus.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/car_1.lus.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/FIREFLY_luke_rt_e1_913_e2_3353.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/MOESI_2_e8_926_e8_2138.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/DRAGON_1_e1_14612_e1_268_e7_501.lus.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/durationThm_2_e7_145_e8_73.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/SYNAPSE_5_e2_1525.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/DRAGON_all2_e3_4612_e3_1543.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/durationThm_1_e7_217_e3_132.lus.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./Lustre/microwave05.lus.sl,UNSOLVED
